no,lat,long,bp,er,site,feature
1896,37.921854,127.711523,3010,50,춘천 신매리Ⅱ,3호 주거지 노지
1897,37.921854,127.711523,2750,30,춘천 신매리Ⅱ,4호 주거지 바닥
1898,37.921854,127.711523,2860,40,춘천 신매리Ⅱ,5호 주거지 노지
1899,37.9291757,127.7073284,2858,33,춘천 신매리유적Ⅲ,Ⅰ구역 청동기 10호 주거지
1900,37.9291757,127.7073284,2788,37,춘천 신매리유적Ⅲ,Ⅰ구역 청동기 12호 주거지
1901,37.9291757,127.7073284,2486,28,춘천 신매리유적Ⅲ,Ⅰ구역 청동기 14호 주거지
1902,37.9291757,127.7073284,2459,30,춘천 신매리유적Ⅲ,Ⅰ구역 청동기 15호 주거지
1903,37.9291757,127.7073284,2503,24,춘천 신매리유적Ⅲ,Ⅰ구역 청동기 16호 주거지
1904,37.9291757,127.7073284,2684,18,춘천 신매리유적Ⅲ,Ⅰ구역 청동기 17호 주거지
1905,37.9291757,127.7073284,2363,24,춘천 신매리유적Ⅲ,Ⅰ구역 청동기 19호 주거지
1906,37.9291757,127.7073284,2460,22,춘천 신매리유적Ⅲ,Ⅰ구역 청동기 20호 주거지
1907,37.9291757,127.7073284,2861,28,춘천 신매리유적Ⅲ,Ⅰ구역 청동기 21호 주거지
1908,37.9291757,127.7073284,2921,30,춘천 신매리유적Ⅲ,Ⅰ구역 청동기 24호 주거지
1909,37.9300771,127.7090767,2621,20,춘천 신매리유적Ⅲ,Ⅱ구역 청동기 10호 주거지
1910,37.9300771,127.7090767,2494,19,춘천 신매리유적Ⅲ,Ⅱ구역 청동기 23호 주거지
1911,37.9300771,127.7090767,2412,21,춘천 신매리유적Ⅲ,Ⅱ구역 청동기 2호 주거지
1912,37.9300771,127.7090767,2834,25,춘천 신매리유적Ⅲ,Ⅱ구역 청동기 3호 주거지
1913,37.9300771,127.7090767,2808,20,춘천 신매리유적Ⅲ,Ⅱ구역 청동기 6호 주거지
1914,37.9300771,127.7090767,2721,26,춘천 신매리유적Ⅲ,Ⅱ구역 청동기 7호 주거지
1915,37.9300771,127.7090767,2769,19,춘천 신매리유적Ⅲ,Ⅱ구역 청동기 8호 주거지
1916,37.9300771,127.7090767,2883,23,춘천 신매리유적Ⅲ,Ⅱ구역 청동기 9호 주거지
1917,37.8645572,127.7141153,2505,25,춘천 온의동유적,16호 주거지
1918,37.8645572,127.7141153,2628,22,춘천 온의동유적,1호 주거지
1919,37.912543,127.7432663,2990,40,춘천 우두동유적Ⅲ,청-주 10
1920,37.912543,127.7432663,2500,60,춘천 우두동유적Ⅲ,청-주 6
1921,37.9314788,127.7512465,2460,60,춘천 율문리 335-4번지 유적,2호
1922,37.9314788,127.7512465,2570,50,춘천 율문리 335-4번지 유적,9호
1923,37.9572149,127.7668932,2900,50,춘천 율문리 유적 II,6호
1924,37.9572149,127.7668932,2620,50,춘천 율문리 유적 II,9호
1925,37.8882823,127.6980402,2930,40,춘천 중도동 유적,A1구역 청동기 3호 주거지-6
1926,37.8882823,127.6980402,2900,25,춘천 중도동 유적,A1구역 청동기 6호 주거지(노지 바닥 목탄)
1927,37.8882823,127.6980402,2960,25,춘천 중도동 유적,A1구역 청동기 8호 주거지(노지 바닥 목탄)
1928,37.8882823,127.6980402,2530,40,춘천 중도동 유적,A2구역 청동기 14호 주거지
1929,37.8882823,127.6980402,2510,40,춘천 중도동 유적,A2구역 청동기 16호 주거지-1
1930,37.8882823,127.6980402,2540,40,춘천 중도동 유적,A2구역 청동기 17호 주거지
1931,37.8882823,127.6980402,3010,40,춘천 중도동 유적,A2구역 청동기 33호 주거지
1932,37.8882823,127.6980402,2890,40,춘천 중도동 유적,A2구역 청동기 34호 주거지
1933,37.8882823,127.6980402,2550,40,춘천 중도동 유적,A2구역 청동기 40호 주거지-1
1934,37.8882823,127.6980402,2480,40,춘천 중도동 유적,A2구역 청동기 43호 주거지-3
1935,37.8882823,127.6980402,2500,40,춘천 중도동 유적,A2구역 청동기 47호 주거지-2
1936,37.8882823,127.6980402,2500,40,춘천 중도동 유적,A2구역 청동기 50호 주거지-2
1937,37.8882823,127.6980402,2530,30,춘천 중도동 유적,A2구역 청동기 64호 주거지-2
1938,37.8882823,127.6980402,2490,40,춘천 중도동 유적,A2구역 청동기 71호 주거지
1939,37.8882823,127.6980402,2602,21,춘천 중도동 유적,C1 구역 164호 주거지
1940,37.8882823,127.6980402,2725,20,춘천 중도동 유적,C1구역 106호 주거지
1941,37.8882823,127.6980402,2837,20,춘천 중도동 유적,C1구역 109호 주거지
1942,37.8882823,127.6980402,2759,17,춘천 중도동 유적,C1구역 120호 주거지
1943,37.8882823,127.6980402,2664,20,춘천 중도동 유적,C1구역 122호 주거지
1944,37.8882823,127.6980402,2778,18,춘천 중도동 유적,C1구역 138호 주거지
1945,37.8882823,127.6980402,2752,18,춘천 중도동 유적,C1구역 13호 주거지
1946,37.8882823,127.6980402,2578,17,춘천 중도동 유적,C1구역 143호 주거지
1947,37.8882823,127.6980402,2628,21,춘천 중도동 유적,C1구역 145호 주거지
1948,37.8882823,127.6980402,2709,22,춘천 중도동 유적,C1구역 147호 주거지
1949,37.8882823,127.6980402,2661,21,춘천 중도동 유적,C1구역 149호 주거지
1950,37.8882823,127.6980402,2654,22,춘천 중도동 유적,C1구역 151호 주거지
1951,37.8882823,127.6980402,2763,22,춘천 중도동 유적,C1구역 162호 주거지
1952,37.8882823,127.6980402,3173,23,춘천 중도동 유적,C1구역 163호 주거지
1953,37.8882823,127.6980402,2689,21,춘천 중도동 유적,C1구역 165호 주거지
1954,37.8882823,127.6980402,2585,22,춘천 중도동 유적,C1구역 166호 주거지
1955,37.8882823,127.6980402,2558,21,춘천 중도동 유적,C1구역 169호 주거지
1956,37.8882823,127.6980402,3187,22,춘천 중도동 유적,C1구역 174호 주거지
1957,37.8882823,127.6980402,2711,17,춘천 중도동 유적,C1구역 18호 주거지
1958,37.8882823,127.6980402,3169,24,춘천 중도동 유적,C1구역 20호 주거지
1959,37.8882823,127.6980402,2823,20,춘천 중도동 유적,C1구역 21호 주거지
1960,37.8882823,127.6980402,2743,19,춘천 중도동 유적,C1구역 33호 주거지
1961,37.8882823,127.6980402,2721,19,춘천 중도동 유적,C1구역 38호 주거지
1962,37.8882823,127.6980402,2636,17,춘천 중도동 유적,C1구역 41호 주거지
1963,37.8882823,127.6980402,2836,17,춘천 중도동 유적,C1구역 67호 주거지
1964,37.8882823,127.6980402,3239,20,춘천 중도동 유적,C1구역 68호 주거지
1965,37.8882823,127.6980402,2724,17,춘천 중도동 유적,C1구역 81호 주거지
1966,37.8882823,127.6980402,2634,18,춘천 중도동 유적,C1구역 9호 주거지
1967,37.8882823,127.6980402,3116,21,춘천 중도동 유적,C2구역 1호 주거지
1968,37.8882823,127.6980402,2722,24,춘천 중도동 유적,C2구역 4호 주거지
1969,37.8882823,127.6980402,2370,30,춘천 중도동 유적,E구역 110호 주거지
1970,37.8882823,127.6980402,2420,30,춘천 중도동 유적,E구역 129호 주거지
1971,37.8882823,127.6980402,2490,30,춘천 중도동 유적,E구역 137호 주거지
1972,37.8882823,127.6980402,2510,30,춘천 중도동 유적,E구역 138호 주거지
1973,37.8882823,127.6980402,2470,30,춘천 중도동 유적,E구역 177호 주거지
1974,37.8882823,127.6980402,2410,30,춘천 중도동 유적,E구역 178호 주거지
1975,37.8882823,127.6980402,2960,30,춘천 중도동 유적,E구역 202호 주거지
1976,37.8882823,127.6980402,2460,30,춘천 중도동 유적,E구역 259호 주거지
1977,37.8882823,127.6980402,2910,30,춘천 중도동 유적,E구역 261호 주거지
1978,37.8882823,127.6980402,2410,30,춘천 중도동 유적,E구역 268호 주거지
1979,37.8882823,127.6980402,2490,30,춘천 중도동 유적,E구역 271호 주거지
1980,37.8882823,127.6980402,2390,30,춘천 중도동 유적,E구역 273호 주거지
1981,37.8882823,127.6980402,2500,30,춘천 중도동 유적,E구역 50호 주거지
1982,37.8882823,127.6980402,2540,40,춘천 중도동 유적,H구역 주거지 11호
1983,37.8882823,127.6980402,2440,40,춘천 중도동 유적,H구역 주거지 32호
1984,37.8882823,127.6980402,2500,40,춘천 중도동 유적,H구역 주거지 47호
1985,37.8882823,127.6980402,2430,40,춘천 중도동 유적,H구역 주거지 58호
1986,37.8882823,127.6980402,2540,40,춘천 중도동 유적,H구역 주거지 64호
1987,37.8882823,127.6980402,2490,40,춘천 중도동 유적,H구역 주거지 68호
1988,37.8882823,127.6980402,2510,40,춘천 중도동 유적,H구역 주거지 72호
1989,37.8882823,127.6980402,2470,40,춘천 중도동 유적,H구역 주거지 77호
1990,37.8882823,127.6980402,2530,40,춘천 중도동 유적,H구역 주거지 89호
1991,37.8882823,127.6980402,2460,40,춘천 중도동 유적,H구역 주거지 8호
1992,37.8882823,127.6980402,2440,40,춘천 중도동 유적,H구역 주거지 92호
1993,37.8882823,127.6980402,2520,40,춘천 중도동 유적,순환구역 11호 주거지
1994,37.8882823,127.6980402,2470,30,춘천 중도동 유적,순환구역 14호 주거지
1995,37.8882823,127.6980402,2520,30,춘천 중도동 유적,순환구역 17호 주거지
1996,37.8882823,127.6980402,2530,30,춘천 중도동 유적,순환구역 1호 주거지
1997,37.8882823,127.6980402,2480,30,춘천 중도동 유적,순환구역 23호 주거지
1998,37.8882823,127.6980402,2530,40,춘천 중도동 유적,순환구역 25호 주거지
1999,37.8882823,127.6980402,2490,30,춘천 중도동 유적,순환구역 28호 주거지
2000,37.8882823,127.6980402,2490,30,춘천 중도동 유적,순환구역 29호 주거지
2001,37.8882823,127.6980402,2550,30,춘천 중도동 유적,순환구역 31호 주거지
2002,37.8882823,127.6980402,2490,30,춘천 중도동 유적,순환구역 33호 주거지
2003,37.8882823,127.6980402,2470,30,춘천 중도동 유적,순환구역 34호 주거지
2004,37.8882823,127.6980402,2430,40,춘천 중도동 유적,순환구역 35호 주거지
2005,37.8882823,127.6980402,2500,30,춘천 중도동 유적,순환구역 3호 주거지
2006,37.8882823,127.6980402,2490,30,춘천 중도동 유적,순환구역 41호 주거지
2007,37.8882823,127.6980402,2470,30,춘천 중도동 유적,순환구역 43호 주거지
2008,37.8882823,127.6980402,2460,40,춘천 중도동 유적,순환구역 4호 주거지
2009,37.8882823,127.6980402,2480,40,춘천 중도동 유적,순환구역 58호 주거지
2010,37.8882823,127.6980402,2490,40,춘천 중도동 유적,순환구역 60호 주거지
2011,37.8882823,127.6980402,2530,30,춘천 중도동 유적,순환구역 6호 주거지
2012,37.8882823,127.6980402,2560,40,춘천 중도동 유적,순환구역 9호 주거지
2013,37.8831088,127.6950944,2380,50,춘천 중도동 유적,하중도F01-청동기 2호 주거지
2014,37.8831088,127.6950944,2470,40,춘천 중도동 유적,하중도F02-청동기 3호 주거지
2015,37.8831088,127.6950944,2430,40,춘천 중도동 유적,하중도F03-청동기 4호 주거지
2016,37.8831088,127.6950944,2420,40,춘천 중도동 유적,하중도F04-청동기 5호 주거지
2017,37.8831088,127.6950944,2400,40,춘천 중도동 유적,하중도F05-청동기 8호 주거지
2018,37.8831088,127.6950944,2430,40,춘천 중도동 유적,하중도F06-청동기 9호 주거지
2019,37.8831088,127.6950944,2450,40,춘천 중도동 유적,하중도F07-청동기 10호 주거지
2020,37.8831088,127.6950944,2490,40,춘천 중도동 유적,하중도F08-청동기 13호 주거지
2021,37.8831088,127.6950944,2530,40,춘천 중도동 유적,하중도F09-청동기 14호 주거지
2022,37.8831088,127.6950944,2460,40,춘천 중도동 유적,하중도F10-청동기 16호 주거지
2023,37.8831088,127.6950944,2550,40,춘천 중도동 유적,하중도F11-청동기 26호 주거지
2024,37.8831088,127.6950944,2590,40,춘천 중도동 유적,하중도F12-청동기 27호 주거지
2025,37.8831088,127.6950944,2520,40,춘천 중도동 유적,하중도F13-청동기 29호 주거지
2026,37.9301572,127.7832252,2340,40,춘천 천전리 97-1번지 유적,1호 주거지
2027,37.9301572,127.7832252,2380,40,춘천 천전리 97-1번지 유적,2호 주거지
2028,37.9301572,127.7832252,1880,40,춘천 천전리 97-1번지 유적,4호 주거지
2029,37.9244138,127.7693491,2610,50,춘천 천전리 90-17·23번지 유적,주거지 2호
2030,37.9298786,127.7833909,2866,28,춘천 천전리 100-28번지 유적,청동기시대 주거지1호
2031,37.9298786,127.7833909,2579,25,춘천 천전리 100-28번지 유적,청동기시대 주거지2호
2032,37.929325,127.7806984,2550,30,춘천 천전리 121-23번지 유적,25호 주거지
2033,37.929325,127.7806984,3030,30,춘천 천전리 121-23번지 유적,2호 주거지
2034,37.929325,127.7806984,2930,40,춘천 천전리 121-23번지 유적,7호 주거지
2035,37.9293295,127.7809844,3020,80,춘천 천전리 121-16번지 유적,2호
2036,37.9293295,127.7809844,2800,60,춘천 천전리 121-16번지 유적,8호
2037,37.9298278,127.7857127,2850,40,춘천 천전리 78-5번지 유적,청동기시대 2호 주거지
2038,37.9298278,127.7857127,3010,40,춘천 천전리 78-5번지 유적,청동기시대 5호 주거지
2039,37.9337949,127.7965415,2850,40,춘천 천전리∙율문리 유적,07호 주거지
2040,37.9337949,127.7965415,2820,40,춘천 천전리∙율문리 유적,08호 주거지
2041,37.9337949,127.7965415,2930,40,춘천 천전리∙율문리 유적,09호 주거지
2042,37.9337949,127.7965415,2500,40,춘천 천전리∙율문리 유적,15호 주거지
2043,37.9337949,127.7965415,2910,50,춘천 천전리∙율문리 유적,16호 주거지
2044,37.9337949,127.7965415,2480,50,춘천 천전리∙율문리 유적,18호 주거지
2045,37.9337949,127.7965415,2810,50,춘천 천전리∙율문리 유적,19호 주거지
2046,37.9337949,127.7965415,2930,50,춘천 천전리∙율문리 유적,24호 주거지
2047,37.9337949,127.7965415,2560,50,춘천 천전리∙율문리 유적,29호 주거지
2048,37.9337949,127.7965415,2580,40,춘천 천전리∙율문리 유적,30호 주거지
2049,37.9337949,127.7965415,2490,50,춘천 천전리∙율문리 유적,34호 주거지
2050,37.93055,127.771393,2664,22,춘천 천전리유적Ⅰ,07호 주거지
2051,37.93055,127.771393,2740,22,춘천 천전리유적Ⅰ,11호 주거지
2052,37.93055,127.771393,2557,21,춘천 천전리유적Ⅰ,12호 주거지
2053,37.93055,127.771393,2804,23,춘천 천전리유적Ⅰ,18호 주거지
2054,37.93055,127.771393,2656,22,춘천 천전리유적Ⅰ,19호 주거지
2055,37.93055,127.771393,2758,23,춘천 천전리유적Ⅰ,20호 주거지
2056,37.93055,127.771393,3089,22,춘천 천전리유적Ⅰ,21호 주거지
2057,37.93055,127.771393,2725,21,춘천 천전리유적Ⅰ,29호 주거지
2058,37.93055,127.771393,2689,22,춘천 천전리유적Ⅰ,31호 주거지
2059,37.93055,127.771393,2854,24,춘천 천전리유적Ⅰ,35호 주거지
2060,37.93055,127.771393,2590,23,춘천 천전리유적Ⅰ,36호 주거지
2061,37.93055,127.771393,2688,23,춘천 천전리유적Ⅰ,42호 주거지
2062,37.93055,127.771393,3012,23,춘천 천전리유적Ⅰ,49호 주거지
2063,37.93055,127.771393,2627,22,춘천 천전리유적Ⅰ,51호 주거지
2064,37.93055,127.771393,3189,23,춘천 천전리유적Ⅰ,56호 주거지
2065,37.93055,127.771393,2619,22,춘천 천전리유적Ⅰ,57호 주거지
2066,37.93055,127.771393,2686,21,춘천 천전리유적Ⅰ,58호 주거지
2067,37.93055,127.771393,3174,23,춘천 천전리유적Ⅰ,59호 주거지
2068,37.93055,127.771393,2688,23,춘천 천전리유적Ⅰ,60호 주거지
2069,37.93055,127.771393,3171,23,춘천 천전리유적Ⅰ,64호 주거지
2070,37.9300549,127.7782093,2428,37,춘천 천전리유적Ⅱ,본 청동기 08호 주거지
2071,37.9300549,127.7782093,2357,23,춘천 천전리유적Ⅱ,본 청동기 09호 주거지
2072,37.9300549,127.7782093,2659,27,춘천 천전리유적Ⅱ,본 청동기 11호 주거지
2073,37.9300549,127.7782093,2360,28,춘천 천전리유적Ⅱ,본 청동기 15호 주거지
2074,37.9300549,127.7782093,2623,26,춘천 천전리유적Ⅱ,진 청동기 01호 주거지
2075,37.893509,127.691328,2800,40,춘천 현암리 유적 - 제 1-2권 -,청동기 주거지 13호 YMCSH-16
2076,37.893509,127.691328,2750,40,춘천 현암리 유적 - 제 1-2권 -,청동기 주거지 14호 YMCSH-17
2077,37.893509,127.691328,2330,40,춘천 현암리 유적 - 제 1-2권 -,청동기 주거지 15호 YMCSH-15
2078,37.893509,127.691328,2380,40,춘천 현암리 유적 - 제 1-2권 -,청동기 주거지 18호 YMCSH-13
2079,37.893509,127.691328,3020,40,춘천 현암리 유적 - 제 1-2권 -,청동기 주거지 01호 YMCSH-34
2080,37.893509,127.691328,2170,40,춘천 현암리 유적 - 제 1-2권 -,청동기 주거지 22호 YMCSH-08
2081,37.893509,127.691328,2860,40,춘천 현암리 유적 - 제 1-2권 -,청동기 주거지 30호 YMCSH-24
2082,37.893509,127.691328,2390,40,춘천 현암리 유적 - 제 1-2권 -,청동기 주거지 31호YMCSH-25
2083,37.893509,127.691328,2760,40,춘천 현암리 유적 - 제 1-2권 -,청동기 주거지 36호 YMCSH-19
2084,37.893509,127.691328,2650,40,춘천 현암리 유적 - 제 1-2권 -,청동기 주거지 37호 YMCSH-20
2085,37.893509,127.691328,2390,50,춘천 현암리 유적 - 제 1-2권 -,청동기 주거지 43호YMCSH-04
2086,37.893509,127.691328,2410,50,춘천 현암리 유적 - 제 1-2권 -,청동기 주거지 44호 YMCSH-05
2087,37.893509,127.691328,2490,40,춘천 현암리 유적 - 제 1-2권 -,청동기 주거지 45호 YMCSH-09
2088,37.893509,127.691328,2480,40,춘천 현암리 유적 - 제 1-2권 -,청동기 주거지 46호 YMCSH-06
